YY,JD,TM,Rn,LE,H,G_1,G_2,PAR,Air T,Soil T1_0,Soil T1_5,Soil T1_10,Soil T2_0,Soil T2_5,Soil T2_10,RH,Rain,WD,WS,u*,FCO2,FH2O
,,(AST),(W m-2),(W m-2),(W m-2),(W m-2),(W m-2),(microE m-2 s-1),(C),(C),(C),(C),(C),(C),(C),(%),(mm),(d),(m s-1),(m s-1),(gC m-2 hr-1),(mg m-2 s-1)
2002,218,630,28.97,7.67,18.76,-8.71,-6.92,123.6,-0.39,-99.99,-2.13,-2.09,-3.39,-99.99,-3.1,99.3,0,287,4.87,0.42,-0.02,3.06
2002,218,700,30.86,8.28,28.65,-8.66,-6.83,125.7,-0.41,-99.99,-2.16,-2.12,-3.31,-99.99,-3.13,99.3,0,286,5,0.41,-0.03,3.31
2002,218,730,50.47,9.08,28.48,-8.71,-6.37,181.4,-0.34,-99.99,-2.18,-2.16,-3.07,-99.99,-3.15,99.3,0,286,5.07,0.42,-0.02,3.62
2002,218,800,55.83,8.84,16.11,-8.78,-5.99,188.3,-0.32,-99.99,-2.18,-2.18,-2.9,-99.99,-3.15,99.3,0,287,4.89,0.38,-0.03,3.53
2002,218,830,75.7,13.48,29.84,-8.72,-4.36,235.3,-0.26,-99.99,-2.18,-2.2,-2.62,-99.99,-3.16,99.3,0.1,287,4.72,0.36,0.02,5.38
2002,218,900,119.9,-99.99,-99.99,-8.26,1.84,332.5,-0.13,-99.99,-2.13,-2.21,-1.85,-99.99,-3.16,99.3,0.5,-99.99,-99.99,-99.99,-99.99,-99.99
2002,218,930,146.5,-99.99,-99.99,-2.71,10.66,403.5,0.03,-99.99,-2.06,-2.21,-0.94,-99.99,-3.13,99.2,0.2,-99.99,-99.99,-99.99,-99.99,-99.99
2002,218,1000,169.4,-99.99,-99.99,5.25,13.47,496,0.19,-99.99,-1.95,-2.19,0.16,-99.99,-3.06,99.2,0.1,-99.99,-99.99,-99.99,-99.99,-99.99
2002,218,1030,113.2,-99.99,-99.99,-0.82,3.54,360,0.06,-99.99,-1.84,-2.13,-0.88,-99.99,-2.99,99.2,0.1,-99.99,-99.99,-99.99,-99.99,-99.99
2002,218,1100,154.8,-99.99,-99.99,3.05,8.43,468,0.16,-99.99,-1.75,-2.08,-0.07,-99.99,-2.91,99.2,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,218,1130,182.2,-99.99,-99.99,6.37,13.17,545,0.29,-99.99,-1.7,-2.07,0.65,-99.99,-2.86,99.1,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,218,1200,175.5,-99.99,-99.99,3.4,11.2,535.8,0.34,-99.99,-1.62,-2.03,0.6,-99.99,-2.79,99,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,218,1230,142.5,-99.99,-99.99,0.46,6.35,450.4,0.23,-99.99,-1.53,-1.97,-0.06,-99.99,-2.72,98.7,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,218,1300,133.6,-99.99,-99.99,-0.46,4.86,422.2,0.25,-99.99,-1.45,-1.9,-0.19,-99.99,-2.65,97.8,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,218,1330,171.8,-99.99,-99.99,4.02,10.44,528.8,0.38,-99.99,-1.39,-1.85,0.54,-99.99,-2.57,97.2,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,218,1400,142.9,-99.99,-99.99,0.25,6.97,458.9,0.42,-99.99,-1.32,-1.8,0.23,-99.99,-2.51,96.7,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,218,1430,86,-99.99,-99.99,-6.51,-2.6,293.4,0.23,-99.99,-1.28,-1.74,-1.08,-99.99,-2.49,97.1,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,218,1500,86,-99.99,-99.99,-6.39,-2.85,288.3,0.13,-99.99,-1.28,-1.7,-1.44,-99.99,-2.48,97.7,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,218,1530,107.7,-99.99,-99.99,-3.19,0.13,353.7,0.21,-99.99,-1.29,-1.68,-1.23,-99.99,-2.46,97.7,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,218,1600,123.2,-99.99,-99.99,-1.1,3.52,400.7,0.29,-99.99,-1.29,-1.67,-0.84,-99.99,-2.45,97.3,0.1,-99.99,-99.99,-99.99,-99.99,-99.99
2002,218,1630,79.6,-99.99,-99.99,-5.12,-2.34,272.6,0.17,-99.99,-1.29,-1.68,-1.4,-99.99,-2.47,97.2,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,218,1700,86.8,-99.99,-99.99,-2.21,0.12,292.4,0.21,-99.99,-1.3,-1.67,-1.27,-99.99,-2.47,97.6,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,218,1730,73.8,-99.99,-99.99,-4.13,-1.51,246.7,0.09,-99.99,-1.31,-1.67,-1.57,-99.99,-2.47,97.9,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,218,1800,94.6,-99.99,-99.99,-1.31,1.27,302.3,0.15,-99.99,-1.32,-1.68,-1.22,-99.99,-2.48,98.1,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,218,1830,97.6,-99.99,-99.99,-1.6,1.73,312.3,0.25,-99.99,-1.32,-1.68,-0.97,-99.99,-2.47,97.9,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,218,1900,114.6,-99.99,-99.99,0.06,3.37,356.6,0.29,-99.99,-1.3,-1.67,-0.6,-99.99,-2.45,97.8,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,218,1930,78.2,-99.99,-99.99,-4.18,-1.25,256.4,0.16,-99.99,-1.29,-1.66,-1.12,-99.99,-2.43,97.6,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,218,2000,61.21,-99.99,-99.99,-5,-3.2,207.4,0.11,-99.99,-1.3,-1.66,-1.58,-99.99,-2.44,97.6,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,218,2030,37.68,-99.99,-99.99,-8.06,-6.96,139.5,-0.03,-99.99,-1.32,-1.64,-2.18,-99.99,-2.44,97.6,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,218,2100,30.07,-99.99,-99.99,-8.49,-8.24,131.5,-0.07,-99.99,-1.37,-1.65,-2.61,-99.99,-2.48,97.4,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,218,2130,23.25,-99.99,-99.99,-8.62,-8.46,114.2,-0.12,-99.99,-1.44,-1.69,-2.8,-99.99,-2.52,97.3,0.1,-99.99,-99.99,-99.99,-99.99,-99.99
2002,218,2200,9.78,-99.99,-99.99,-10.67,-10.85,86.6,-0.32,-99.99,-1.51,-1.71,-3.24,-99.99,-2.56,98,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,218,2230,-0.13,-99.99,-99.99,-11.39,-11.8,69.14,-0.46,-99.99,-1.61,-1.74,-3.63,-99.99,-2.61,98.4,0.1,-99.99,-99.99,-99.99,-99.99,-99.99
2002,218,2300,-4.31,1.03,-0.8,-10.71,-11.14,54.01,-0.63,-99.99,-1.71,-1.8,-3.87,-99.99,-2.67,98.5,0,302,3.19,0.2,0.01,0.41
2002,218,2330,0.17,-99.99,-99.99,-9.91,-9.98,41.06,-0.6,-99.99,-1.81,-1.87,-3.77,-99.99,-2.74,98.6,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,219,0,-1.53,2.61,4.55,-9.79,-9.69,35.82,-0.6,-99.99,-1.88,-1.92,-3.81,-99.99,-2.8,98.5,0,293,3.39,0.26,0,1.04
2002,219,30,-3.04,3.95,1.77,-9.68,-9.63,32.58,-0.63,-99.99,-1.94,-1.96,-3.9,-99.99,-2.86,98.4,0,291,3.53,0.28,0.05,1.57
2002,219,100,-0.45,4.29,2.13,-9.74,-9.04,30.52,-0.56,-99.99,-2.01,-2.01,-3.84,-99.99,-2.91,97.9,0,297,3.68,0.26,0.03,1.71
2002,219,130,-0.42,5.86,4.96,-9.25,-8.89,29.22,-0.58,-99.99,-2.08,-2.07,-3.87,-99.99,-2.97,97.8,0,287,3.44,0.29,0.04,2.33
2002,219,200,-0.43,4,3.44,-9.17,-8.81,28.57,-0.59,-99.99,-2.13,-2.12,-3.9,-99.99,-3.01,97.7,0,292,3.98,0.27,0.02,1.59
2002,219,230,-0.53,5.47,4.31,-9.04,-8.61,28.22,-0.59,-99.99,-2.19,-2.17,-3.91,-99.99,-3.06,97.9,0,285,3.31,0.29,0.06,2.18
2002,219,300,-1.49,3.53,3.99,-9.06,-8.68,28.42,-0.62,-99.99,-2.24,-2.22,-3.99,-99.99,-3.1,97.9,0,287,3.87,0.3,0.04,1.41
2002,219,330,0.36,5.52,5.18,-8.88,-8.46,29.13,-0.58,-99.99,-2.29,-2.27,-3.97,-99.99,-3.14,97.7,0,288,3.86,0.31,0.04,2.2
2002,219,400,1.65,5.69,4.71,-8.79,-8.27,31.8,-0.56,-99.99,-2.34,-2.31,-3.96,-99.99,-3.18,97.2,0,284,3.59,0.3,0.03,2.26
2002,219,430,3.92,3.28,6.17,-8.66,-8.08,36.13,-0.6,-99.99,-2.38,-2.35,-3.94,-99.99,-3.23,97.7,0,281,3.11,0.29,0.02,1.31
2002,219,500,12,3.14,7.24,-8.38,-7.61,52.68,-0.62,-99.99,-2.41,-2.39,-3.84,-99.99,-3.26,98.4,0,282,3.21,0.28,0.01,1.25
2002,219,530,18.92,4.37,10.76,-8.15,-7.14,65.9,-0.55,-99.99,-2.45,-2.43,-3.66,-99.99,-3.28,98.8,0,286,3.32,0.3,-0.01,1.74
2002,219,600,24.39,5.34,12.02,-7.83,-6.45,79.2,-0.53,-99.99,-2.47,-2.46,-3.52,-99.99,-3.3,99,0,283,3.31,0.29,-0.01,2.13
2002,219,630,24.55,4.78,10.38,-7.44,-5.51,80.8,-0.55,-99.99,-2.48,-2.48,-3.52,-99.99,-3.31,99.1,0,278,3.39,0.26,-0.01,1.9
2002,219,700,30.13,6.61,15.76,-5.99,-3.78,94.5,-0.47,-99.99,-2.49,-2.5,-3.34,-99.99,-3.32,99.2,0,282,3.21,0.27,-0.01,2.63
2002,219,730,48.19,10.86,17.7,-3.25,-1.13,136.5,-0.34,-99.99,-2.5,-2.52,-2.99,-99.99,-3.32,99.1,0,281,3.53,0.3,-0.02,4.33
2002,219,800,62.7,18.84,45.12,-1.21,2.21,180.9,-0.12,-99.99,-2.48,-2.54,-2.37,-99.99,-3.3,98.8,0,284,3.81,0.36,-0.04,7.52
2002,219,830,63,15.11,47.52,-1.27,1.88,189.5,-0.07,-99.99,-2.45,-2.54,-2.19,-99.99,-3.27,98.5,0,286,3.57,0.32,-0.04,6.03
2002,219,900,53.08,14.25,34.87,-3.51,-1.09,168.2,-0.18,-99.99,-2.42,-2.53,-2.49,-99.99,-3.26,98.8,0,283,3.63,0.33,-0.04,5.68
2002,219,930,84.2,16.52,30.71,1.13,5.22,252.3,0.01,-99.99,-2.39,-2.53,-1.72,-99.99,-3.21,98.8,0,274,3.21,0.32,-0.05,6.58
2002,219,1000,78.9,17,31.08,-0.66,2.83,243.6,-0.08,-99.99,-2.34,-2.51,-1.93,-99.99,-3.19,98.8,0,273,3.41,0.32,-0.06,6.77
2002,219,1030,90.6,19.13,33.94,-0.11,4.21,278,-0.02,-99.99,-2.29,-2.49,-1.65,-99.99,-3.15,98.8,0,274,3.7,0.33,-0.04,7.62
2002,219,1100,65.38,17.32,35.12,-2.95,0.45,216.3,-0.01,-99.99,-2.25,-2.46,-2.03,-99.99,-3.11,98.8,0,272,3.5,0.36,-0.12,6.9
2002,219,1130,73.6,20.69,32.01,-2.96,-0.24,240.7,-0.02,-99.99,-2.22,-2.43,-2.14,-99.99,-3.09,98.8,0.1,275,3.56,0.33,-0.13,8.24
2002,219,1200,81.4,26.66,33.12,-1.26,2.5,256.9,0.03,-99.99,-2.19,-2.41,-1.85,-99.99,-3.06,98.6,0.2,271,3.67,0.34,0.01,10.61
2002,219,1230,83.5,12.85,32.66,-1.97,-0.33,267.6,0.06,-99.99,-2.16,-2.39,-1.81,-99.99,-3.04,98.4,0,276,3.89,0.33,-0.08,5.12
2002,219,1300,112.8,-99.99,-99.99,0.86,2.02,350.3,0.13,-99.99,-2.13,-2.37,-1.25,-99.99,-3,98.4,0.2,-99.99,-99.99,-99.99,-99.99,-99.99
2002,219,1330,149.8,-99.99,-99.99,3.75,5.26,453.8,0.16,-99.99,-2.06,-2.34,-0.65,-99.99,-2.95,98.4,0.1,-99.99,-99.99,-99.99,-99.99,-99.99
2002,219,1400,111.2,30,71.44,-0.58,0.83,351.3,0.15,-99.99,-2.01,-2.31,-1.05,-99.99,-2.9,98.2,0,280,4.14,0.38,-0.16,11.96
2002,219,1430,135,32.92,60.92,1.54,2.98,421,0.29,-99.99,-1.94,-2.27,-0.62,-99.99,-2.84,97.9,0,282,4.25,0.35,-0.08,13.12
2002,219,1500,146.6,43.77,77.12,1.97,3.83,459.8,0.38,-99.99,-1.87,-2.23,-0.31,-99.99,-2.78,97.5,0.2,283,4.29,0.37,-0.16,17.45
2002,219,1530,119.7,40.02,63.99,-0.16,1.18,382.5,0.3,-99.99,-1.8,-2.18,-0.67,-99.99,-2.72,97.7,0,280,4.06,0.38,-0.13,15.95
2002,219,1600,120.1,35.1,58.17,-0.48,1.25,377.5,0.23,-99.99,-1.73,-2.12,-0.7,-99.99,-2.67,98,0.2,279,4,0.34,-0.1,13.98
2002,219,1630,132,36.4,64.28,1.4,2.32,406.2,0.24,-99.99,-1.68,-2.08,-0.63,-99.99,-2.63,98.1,0,279,3.96,0.36,-0.11,14.5
2002,219,1700,159.6,52.22,82.15,2.83,4.42,490.5,0.37,-99.99,-1.63,-2.04,0.04,-99.99,-2.57,97.9,0.2,281,4.21,0.37,-0.07,20.8
2002,219,1730,183.8,62.82,112.64,4.38,6.57,565.1,0.52,-99.99,-1.56,-2.01,0.94,-99.99,-2.5,97.4,0,285,4.31,0.39,-0.11,25.03
2002,219,1800,103.6,36.75,71.67,-3.05,-1.05,339.2,0.35,-99.99,-1.48,-1.95,-0.41,-99.99,-2.45,97.5,0,283,4,0.37,-0.09,14.64
2002,219,1830,50.02,23.21,35.31,-8.83,-7.58,182.8,0.04,-99.99,-1.44,-1.88,-1.77,-99.99,-2.44,97.8,0,279,3.77,0.33,0.05,9.25
2002,219,1900,38.84,16.04,27.67,-9.12,-8.61,150.4,-0.09,-99.99,-1.46,-1.85,-2.37,-99.99,-2.45,97.8,0.3,278.5,3.62,0.31,0.05,6.39
2002,219,1930,48.21,8.87,20.03,-6.75,-5.92,174.8,-0.03,-99.99,-1.51,-1.84,-2.29,-99.99,-2.46,97.7,0.2,278,3.47,0.3,0.05,3.53
2002,219,2000,31.85,15.94,15.41,-7.63,-6.91,126.2,-0.06,-99.99,-1.56,-1.85,-2.54,-99.99,-2.5,97.6,0.3,275,3.28,0.27,0.03,6.35
2002,219,2030,38.69,13.17,12.29,-6.95,-5.94,142.1,-0.08,-99.99,-1.61,-1.86,-2.57,-99.99,-2.55,97.8,0.1,274,3.21,0.26,0.04,5.24
2002,219,2100,21.56,10.4,9.18,-8.06,-7.44,93,-0.12,-99.99,-1.67,-1.89,-2.85,-99.99,-2.59,97.9,0.1,273,3.13,0.25,0.04,4.14
2002,219,2130,14.68,-99.99,-99.99,-8.83,-8.29,73.7,-0.15,-99.99,-1.72,-1.92,-3.08,-99.99,-2.63,97.9,0.2,-99.99,-99.99,-99.99,-99.99,-99.99
2002,219,2200,7.24,-99.99,-99.99,-10.05,-9.42,53.92,-0.22,-99.99,-1.79,-1.95,-3.35,-99.99,-2.69,97.8,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,219,2230,6.01,3.24,6.68,-10.03,-9.33,49.26,-0.27,-99.99,-1.85,-1.99,-3.47,-99.99,-2.74,98.1,0.1,275,3.4,0.28,0.01,1.29
2002,219,2300,2.95,11.15,5.56,-9.76,-9.33,41.43,-0.3,-99.99,-1.93,-2.03,-3.57,-99.99,-2.8,98.5,0,274,3.21,0.23,0.07,4.44
2002,219,2330,1.36,4.68,3.07,-9.58,-9.06,36.01,-0.31,-99.99,-2,-2.08,-3.63,-99.99,-2.85,98.9,0,274,3.13,0.23,0.06,1.86
2002,220,0,0.85,5.4,3.38,-9.48,-8.89,34.2,-0.31,-99.99,-2.07,-2.13,-3.68,-99.99,-2.91,99,0,273,3.27,0.26,-0.01,2.15
2002,220,30,0.34,6.65,5.54,-9.37,-8.7,32.66,-0.3,-99.99,-2.14,-2.18,-3.72,-99.99,-2.96,99.1,0,274,3.41,0.27,0.04,2.65
2002,220,100,-0.42,6.86,4.77,-9.36,-8.63,31.61,-0.29,-99.99,-2.2,-2.23,-3.76,-99.99,-3,99,0,278,3.63,0.29,0.03,2.73
2002,220,130,-0.42,4.81,4.99,-9.11,-8.42,30.82,-0.3,-99.99,-2.25,-2.27,-3.77,-99.99,-3.05,99,0,280,3.22,0.27,0.03,1.91
2002,220,200,-0.42,4.73,5.52,-8.96,-8.26,30.22,-0.3,-99.99,-2.3,-2.31,-3.78,-99.99,-3.09,99.1,0,280,2.9,0.26,0.02,1.88
2002,220,230,-0.35,3.91,4.86,-8.84,-8.09,29.72,-0.28,-99.99,-2.34,-2.34,-3.76,-99.99,-3.13,99.2,0,280,2.87,0.24,-0.01,1.55
2002,220,300,0.11,4.87,2.91,-8.73,-7.96,30.11,-0.28,-99.99,-2.38,-2.38,-3.77,-99.99,-3.16,99.2,0,279,2.65,0.22,0.03,1.94
2002,220,330,0.37,3.49,3.31,-8.85,-8.05,31.65,-0.29,-99.99,-2.43,-2.42,-3.81,-99.99,-3.19,99.3,0,277,2.61,0.24,0,1.39
2002,220,400,1.76,5.69,4.15,-8.91,-8.06,35.54,-0.39,-99.99,-2.47,-2.46,-3.87,-99.99,-3.24,99.3,0,277,2.69,0.21,0.01,2.26
2002,220,430,3.59,4.73,1.44,-8.99,-7.9,42.74,-0.5,-99.99,-2.51,-2.5,-3.92,-99.99,-3.27,99.3,0,279,2.64,0.22,0.01,1.88
2002,220,500,7.17,6.54,6.77,-9.07,-7.5,45.9,-0.53,-99.99,-2.56,-2.54,-3.89,-99.99,-3.3,99.4,0,284,2.63,0.24,0.02,2.6
2002,220,530,10.93,6.61,3.58,-8.66,-7.34,44.43,-0.51,-99.99,-2.6,-2.57,-3.82,-99.99,-3.32,99.4,0,295,2.88,0.19,0.01,2.63
2002,220,600,22.77,7.74,7.64,-7.72,-6.48,70.2,-0.42,-99.99,-2.63,-2.6,-3.63,-99.99,-3.34,99.4,0,291,2.72,0.21,0.01,3.08
2002,220,630,42.12,8.26,3.32,-4.68,-2.8,124.9,-0.32,-99.99,-2.64,-2.64,-3.18,-99.99,-3.36,99.4,0,292,2.56,0.19,-0.01,3.28
2002,220,700,42.34,12.14,8.71,-2.82,-0.49,134,-0.16,-99.99,-2.64,-2.66,-2.7,-99.99,-3.35,99.3,0,290,2.45,0.19,-0.03,4.84
2002,220,730,59.88,-99.99,-99.99,-1.57,1.06,190,-0.09,-99.99,-2.61,-2.66,-2.34,-99.99,-3.33,99.3,0.2,-99.99,-99.99,-99.99,-99.99,-99.99
2002,220,800,84.5,-99.99,-99.99,2.52,5.93,259.1,0.08,-99.99,-2.57,-2.66,-1.46,-99.99,-3.28,99.2,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,220,830,117.6,-99.99,-99.99,7.05,11.23,350.6,0.31,-99.99,-2.5,-2.65,-0.45,-99.99,-3.22,98.9,0.1,-99.99,-99.99,-99.99,-99.99,-99.99
2002,220,900,97,-99.99,-99.99,2.31,5.4,308.6,0.3,-99.99,-2.39,-2.61,-0.5,-99.99,-3.13,98.3,0,-99.99,-99.99,-99.99,-99.99,-99.99
2002,220,930,72.7,29.27,44.06,-1.41,-0.01,245.1,0.21,-99.99,-2.3,-2.56,-1.27,-99.99,-3.07,98.1,0,286,2.68,0.25,-0.11,11.66
2002,220,1000,90.8,26.26,45.22,1.37,2.76,299.6,0.25,-99.99,-2.22,-2.51,-0.91,-99.99,-2.99,98,0,293,2.68,0.22,-0.09,10.46
2002,220,1030,119.9,47.55,52.68,5.35,7.4,391.7,0.39,-99.99,-2.15,-2.46,-0.05,-99.99,-2.91,97.4,0,291,2.42,0.21,-0.13,18.94
2002,220,1100,148.4,66.01,99.38,9.54,11.88,485.3,0.6,-99.99,-2.04,-2.39,0.96,-99.99,-2.82,96.7,0,290,2.19,0.23,-0.08,26.29
2002,220,1130,146.2,65.75,80.94,7.1,9.72,489.6,0.65,-99.99,-1.92,-2.33,1.14,-99.99,-2.72,96.3,0,295,2.26,0.22,-0.14,26.18
2002,220,1200,150,49.64,67.31,6.87,9.2,497.6,0.65,-99.99,-1.78,-2.25,1.24,-99.99,-2.6,96.5,0,295,2.75,0.2,-0.1,19.77
2002,220,1230,159.7,54.71,78.3,7.22,9.84,520.9,0.79,-99.99,-1.67,-2.18,1.39,-99.99,-2.5,96.7,0,290,2.84,0.25,-0.12,21.79
2002,220,1300,125.6,39.88,73.69,1.01,3.39,415.5,0.69,-99.99,-1.54,-2.09,0.72,-99.99,-2.4,97.2,0,289,3.39,0.28,-0.14,15.88
2002,220,1330,93.5,26.31,43.1,-2.02,-0.4,322.1,0.51,-99.99,-1.46,-2,-0.1,-99.99,-2.34,97.4,0,285,3.03,0.21,-0.14,10.48
2002,220,1400,87.7,27.92,54.4,-2.08,-0.44,301.3,0.54,-99.99,-1.42,-1.93,-0.27,-99.99,-2.28,97.8,0,291,2.89,0.26,-0.11,11.12
2002,220,1430,96.6,23.27,44.12,-0.61,0.68,324.2,0.48,-99.99,-1.39,-1.87,-0.16,-99.99,-2.24,98.2,0,297,2.95,0.21,-0.09,9.26
2002,220,1500,124.9,32.3,58.21,2.47,4.42,406.9,0.63,-99.99,-1.36,-1.83,0.6,-99.99,-2.2,98.1,0,300,3.09,0.2,-0.1,12.86
2002,220,1530,125.1,36.56,56.48,2.11,3.65,414.4,0.73,-99.99,-1.31,-1.79,0.71,-99.99,-2.16,97.3,0,302,3.08,0.21,-0.09,14.56
2002,220,1600,121.3,35.03,65.8,1.31,3.33,407.8,0.78,-99.99,-1.25,-1.75,0.76,-99.99,-2.12,97.1,0,296,3.06,0.23,-0.1,13.95
2002,220,1630,100.4,30.52,50.65,-0.85,0.81,343.8,0.73,-99.99,-1.19,-1.69,0.18,-99.99,-2.08,97.3,0,310,3.08,0.21,-0.08,12.16
2002,220,1700,92.4,27.71,50.23,-2.02,-0.58,318.1,0.6,-99.99,-1.15,-1.64,-0.2,-99.99,-2.05,96.7,0,314,3.1,0.22,-0.07,11.04
2002,220,1730,99.7,27.37,45.66,-0.68,0.42,343.1,0.56,-99.99,-1.12,-1.6,-0.23,-99.99,-2.03,95.7,0,318,3.13,0.14,-0.06,10.9
2002,220,1800,109.8,30.41,54.46,-0.12,1.16,373.2,0.57,-99.99,-1.09,-1.57,-0.13,-99.99,-2.01,95.4,0,317,3.47,0.22,-0.06,12.11
2002,220,1830,112.1,29.05,56.66,0.41,1.63,380.3,0.56,-99.99,-1.07,-1.55,-0.03,-99.99,-2,95.8,0,318,3.34,0.22,-0.1,11.57
2002,220,1900,100.7,33.08,60.19,0.05,1.53,347.4,0.55,-99.99,-1.05,-1.52,-0.02,-99.99,-1.98,95.7,0,323,2.92,0.21,-0.08,13.17
2002,220,1930,83.8,22.75,42.57,-1.72,-0.76,288,0.43,-99.99,-1.03,-1.5,-0.43,-99.99,-1.98,95.1,0,322,2.81,0.19,-0.06,9.06
2002,220,2000,69.59,24.94,46.49,-2.92,-1.9,240.8,0.47,-99.99,-1.02,-1.48,-0.65,-99.99,-1.97,94.5,0,321,2.77,0.21,-0.06,9.93
2002,220,2030,40.36,14.85,25.41,-7.22,-6.91,153.5,0.29,-99.99,-1.03,-1.46,-1.53,-99.99,-2,94.9,0,318,2.89,0.2,-0.02,5.91
2002,220,2100,22.92,9.15,14.79,-8.73,-9.04,100.2,0.2,-99.99,-1.08,-1.46,-2.05,-99.99,-2.04,95.1,0,323,2.7,0.15,0.01,3.64
2002,220,2130,15.11,4.86,8.25,-9.39,-9.62,75.4,0.11,-99.99,-1.15,-1.48,-2.39,-99.99,-2.09,95.5,0,322,2.82,0.16,0.01,1.93
2002,220,2200,8,4.17,6.16,-9.82,-10.08,56.83,0.05,-99.99,-1.22,-1.5,-2.66,-99.99,-2.15,95.9,0,326,2.64,0.15,0.02,1.66
2002,220,2230,3.74,3.85,3.92,-10.03,-10.29,47.65,0.01,-99.99,-1.31,-1.54,-2.86,-99.99,-2.22,96,0,327,2.5,0.16,0.03,1.53
2002,220,2300,-0.02,2.06,1.22,-10.4,-10.6,41.06,-0.07,-99.99,-1.4,-1.59,-3.08,-99.99,-2.3,96.3,0,333,2.35,0.13,0.03,0.82
2002,220,2330,-2.45,1.57,-0.13,-10.38,-10.57,35.67,-0.12,-99.99,-1.5,-1.64,-3.22,-99.99,-2.37,96.6,0,332,2.17,0.12,0.04,0.63
2002,221,0,-3.68,1.32,-0.45,-10.41,-10.37,31.99,-0.12,-99.99,-1.58,-1.7,-3.33,-99.99,-2.44,96.9,0,332,2.26,0.13,0.04,0.52
2002,221,30,-5.58,0.5,-1.35,-10.23,-10.25,30.18,-0.19,-99.99,-1.67,-1.76,-3.45,-99.99,-2.52,97.5,0,332,2.49,0.12,0.03,0.2
2002,221,100,-6.29,0.39,-1.19,-10.03,-9.93,29.36,-0.2,-99.99,-1.76,-1.82,-3.52,-99.99,-2.59,97.5,0,339,1.98,0.1,0.03,0.15
2002,221,130,-6.13,0.13,-1.69,-9.85,-9.55,29.02,-0.19,-99.99,-1.84,-1.88,-3.56,-99.99,-2.65,97.6,0,334,2.01,0.11,0.03,0.05
2002,221,200,-5.09,-0.02,-0.88,-9.64,-9.2,29.19,-0.21,-99.99,-1.9,-1.94,-3.59,-99.99,-2.71,98.1,0,334,2.28,0.11,0.03,-0.01
2002,221,230,-6.47,-0.07,-1.78,-9.68,-9.05,30,-0.23,-99.99,-1.97,-1.98,-3.65,-99.99,-2.77,98.5,0,334,2.68,0.15,0.03,-0.03
2002,221,300,-6.33,0.05,-1.64,-9.53,-8.83,31.46,-0.25,-99.99,-2.03,-2.04,-3.7,-99.99,-2.83,98.8,0,335,2.26,0.13,0.03,0.02
2002,221,330,-5.19,0.44,-1.84,-9.4,-8.64,33.71,-0.27,-99.99,-2.1,-2.09,-3.72,-99.99,-2.88,98.8,0,339,2.41,0.14,0.04,0.17
2002,221,400,-4.04,-0.06,-1.19,-9.27,-8.49,38.33,-0.29,-99.99,-2.16,-2.14,-3.73,-99.99,-2.93,98.8,0,338,1.83,0.09,0.03,-0.03
2002,221,430,-0.97,0.31,-0.83,-9.04,-8.33,45.66,-0.31,-99.99,-2.21,-2.19,-3.72,-99.99,-2.98,98.9,0,337,2.1,0.1,0.02,0.12
2002,221,500,4.66,0.58,0.11,-8.6,-8.1,56.65,-0.26,-99.99,-2.26,-2.25,-3.59,-99.99,-3.02,98.9,0,343,1.99,0.11,0.02,0.23
2002,221,530,9,1.64,1.02,-8.13,-7.92,66.23,-0.19,-99.99,-2.3,-2.29,-3.45,-99.99,-3.05,98.9,0,348,2.1,0.13,0.02,0.65
2002,221,600,12.61,2.45,2.48,-7.57,-7.2,73.3,-0.14,-99.99,-2.33,-2.32,-3.32,-99.99,-3.08,98.8,0,346,2.22,0.12,0.01,0.97
2002,221,630,19.62,3.7,4.71,-6.03,-4.89,93.7,-0.02,-99.99,-2.36,-2.36,-3.03,-99.99,-3.1,98.8,0,348,1.66,0.11,0,1.47
2002,221,700,27.48,7.29,9.21,-4.34,-2.62,115.4,0.07,-99.99,-2.36,-2.38,-2.77,-99.99,-3.1,98,0,335,2.05,0.13,-0.01,2.9
